fl_date,op_unique_carrier,op_carrier_fl_num,origin,dest,predicted_delay
1578182400000000000,UA,244,ATL,IAH,-13.097299659390764
1577836800000000000,UA,236,ATL,IAD,29.387992685715872
1577923200000000000,UA,236,ATL,IAD,29.903351525687828
1578009600000000000,UA,236,ATL,IAD,29.903351525687828
1578096000000000000,UA,236,ATL,IAD,28.47004051340047
1578182400000000000,UA,236,ATL,IAD,28.532244642494522
1577836800000000000,9E,5144,ATL,SHV,-8.67168533023547
1577836800000000000,9E,5181,ATL,TYS,-4.293697611868457
1577836800000000000,9E,5181,ATL,TYS,-4.293697611868457
1577836800000000000,9E,5181,ATL,TYS,-4.293697611868457
1577923200000000000,9E,5181,ATL,TYS,-4.804494220614145
1577923200000000000,9E,5181,ATL,TYS,-4.804494220614145
1577923200000000000,9E,5181,ATL,TYS,-4.804494220614145
1578009600000000000,9E,5181,ATL,TYS,-4.804494220614145
1578009600000000000,9E,5181,ATL,TYS,-4.804494220614145
1578009600000000000,9E,5181,ATL,TYS,-4.804494220614145
1578096000000000000,9E,5181,ATL,TYS,-7.341104920624987
1578096000000000000,9E,5181,ATL,TYS,-7.341104920624987
1578096000000000000,9E,5181,ATL,TYS,-7.341104920624987
1578182400000000000,9E,5181,ATL,TYS,-6.2527453428132915
1578182400000000000,9E,5181,ATL,TYS,-6.2527453428132915
1578182400000000000,9E,5181,ATL,TYS,-6.2527453428132915
1577836800000000000,9E,5185,ATL,XNA,-14.691942568416845
1577923200000000000,9E,5185,ATL,XNA,-14.57731741644698
1578009600000000000,9E,5185,ATL,XNA,-14.57731741644698
1578096000000000000,9E,5185,ATL,XNA,-16.09366135422951
1578182400000000000,9E,5185,ATL,XNA,-15.630723537133372
1577836800000000000,9E,5228,ATL,DSM,-16.5249197322314
1577923200000000000,9E,5228,ATL,DSM,-15.913376292944722
1578009600000000000,9E,5228,ATL,DSM,-14.767038644890551
1578182400000000000,DL,1039,ATL,DSM,-14.841151544958441
1577836800000000000,9E,4799,ATL,GSO,-9.375765824826162
1577923200000000000,9E,4799,ATL,GSO,-10.48027290019086
1578009600000000000,9E,4799,ATL,GSO,-10.48027290019086
1578096000000000000,9E,4846,ATL,GSO,-7.521307904170693
1578182400000000000,9E,4799,ATL,GSO,-10.890766462321567
1577836800000000000,9E,4801,ATL,MOB,-11.84575546353883
1577836800000000000,9E,4807,ATL,GSP,-1.6452422948513308
1577836800000000000,9E,4807,ATL,GSP,-1.6452422948513308
1577836800000000000,9E,4807,ATL,GSP,-1.6452422948513308
1577923200000000000,9E,4807,ATL,GSP,0.5856110829971296
1577923200000000000,9E,4807,ATL,GSP,0.5856110829971296
1577923200000000000,9E,4807,ATL,GSP,0.5856110829971296
1577923200000000000,WN,275,ATL,GSP,-6.730216881618771
1577923200000000000,WN,275,ATL,GSP,-6.730216881618771
1577923200000000000,WN,275,ATL,GSP,-6.730216881618771
1578009600000000000,WN,275,ATL,GSP,-6.730216881618771
1578009600000000000,WN,275,ATL,GSP,-6.730216881618771
1578009600000000000,WN,275,ATL,GSP,-6.730216881618771
1578009600000000000,9E,4807,ATL,GSP,0.5856110829971296
1578009600000000000,9E,4807,ATL,GSP,0.5856110829971296
1578009600000000000,9E,4807,ATL,GSP,0.5856110829971296
1578096000000000000,9E,4807,ATL,GSP,-1.9509996170137052
1578096000000000000,9E,4807,ATL,GSP,-1.9509996170137052
1578096000000000000,9E,4807,ATL,GSP,-1.9509996170137052
1578182400000000000,9E,4807,ATL,GSP,-3.627848379829366
1578182400000000000,9E,4807,ATL,GSP,-3.627848379829366
1578182400000000000,9E,4807,ATL,GSP,-3.627848379829366
1578182400000000000,WN,4088,ATL,GSP,-6.211994279826057
1578182400000000000,WN,4088,ATL,GSP,-6.211994279826057
1578182400000000000,WN,4088,ATL,GSP,-6.211994279826057
1577836800000000000,9E,4808,ATL,GNV,-11.117512997855172
1577923200000000000,9E,4808,ATL,GNV,-10.373504117719154
1578009600000000000,9E,4808,ATL,GNV,-10.373504117719154
1578096000000000000,9E,4808,ATL,GNV,-11.889848055501677
1578182400000000000,DL,2493,ATL,GNV,-9.9065008495544
1577836800000000000,YV,6056,DTW,IAH,-5.163886923370208
1577836800000000000,YV,6056,DTW,IAH,-5.163886923370208
1577836800000000000,YV,6056,DTW,IAH,-5.163886923370208
1577836800000000000,YV,6056,DTW,IAH,-5.163886923370208
1577923200000000000,YV,6056,DTW,IAH,12.031330117893365
1577923200000000000,YV,6056,DTW,IAH,12.031330117893365
1577923200000000000,YV,6056,DTW,IAH,12.031330117893365
1577923200000000000,YV,6056,DTW,IAH,12.031330117893365
1577923200000000000,OO,3560,DTW,IAH,11.310498032440048
1577923200000000000,OO,3560,DTW,IAH,11.310498032440048
1577923200000000000,OO,3560,DTW,IAH,11.310498032440048
1577923200000000000,OO,3560,DTW,IAH,11.310498032440048
1578009600000000000,YV,6056,DTW,IAH,12.031330117893365
1578009600000000000,YV,6056,DTW,IAH,12.031330117893365
1578009600000000000,YV,6056,DTW,IAH,12.031330117893365
1578009600000000000,YV,6056,DTW,IAH,12.031330117893365
1578009600000000000,OO,3560,DTW,IAH,11.310498032440048
1578009600000000000,OO,3560,DTW,IAH,11.310498032440048
1578009600000000000,OO,3560,DTW,IAH,11.310498032440048
1578009600000000000,OO,3560,DTW,IAH,11.310498032440048
1578096000000000000,YV,6056,DTW,IAH,9.494719417882536
1578096000000000000,YV,6056,DTW,IAH,9.494719417882536
1578096000000000000,YV,6056,DTW,IAH,9.494719417882536
1578096000000000000,YV,6056,DTW,IAH,9.494719417882536
1578096000000000000,OO,3560,DTW,IAH,8.773887332429215
1578096000000000000,OO,3560,DTW,IAH,8.773887332429215
1578096000000000000,OO,3560,DTW,IAH,8.773887332429215
1578096000000000000,OO,3560,DTW,IAH,8.773887332429215
1578182400000000000,OO,3560,DTW,IAH,8.773887332429215
1578182400000000000,OO,3560,DTW,IAH,8.773887332429215
1578182400000000000,OO,3560,DTW,IAH,8.773887332429215
1578182400000000000,OO,3560,DTW,IAH,8.773887332429215
1578182400000000000,YV,6056,DTW,IAH,9.494719417882536
1578182400000000000,YV,6056,DTW,IAH,9.494719417882536
1578182400000000000,YV,6056,DTW,IAH,9.494719417882536
1578182400000000000,YV,6056,DTW,IAH,9.494719417882536
1577836800000000000,YV,6081,DTW,IAD,-9.303201333794918
1577923200000000000,YV,6081,DTW,IAD,-10.541062727730091
1578009600000000000,YV,6081,DTW,IAD,-10.541062727730091
1578096000000000000,YV,6081,DTW,IAD,-18.971051047387135
1578182400000000000,YV,6081,DTW,IAD,-18.971051047387135
1577836800000000000,YV,6097,DTW,IAH,-12.694094066397748
1577836800000000000,YV,6097,DTW,IAH,-12.694094066397748
1577923200000000000,YV,6097,DTW,IAH,-11.832828505812126
1577923200000000000,YV,6097,DTW,IAH,-11.832828505812126
1578009600000000000,YV,6097,DTW,IAH,-11.832828505812126
1578009600000000000,YV,6097,DTW,IAH,-11.832828505812126
1578096000000000000,EV,4217,DTW,IAH,-8.865738071566074
1578096000000000000,EV,4217,DTW,IAH,-8.865738071566074
1578182400000000000,EV,4217,DTW,IAH,-8.865738071566074
1578182400000000000,EV,4217,DTW,IAH,-8.865738071566074
1577836800000000000,NK,2000,DTW,FLL,-21.249410321653205
1577836800000000000,NK,2000,DTW,FLL,-21.249410321653205
1577836800000000000,DL,2576,DTW,FLL,-18.116920917584252
1577836800000000000,DL,2576,DTW,FLL,-18.116920917584252
1577923200000000000,NK,2000,DTW,FLL,-12.833746929846555
1577923200000000000,NK,2000,DTW,FLL,-12.833746929846555
1578009600000000000,NK,2000,DTW,FLL,-12.833746929846555
1578009600000000000,NK,2000,DTW,FLL,-12.833746929846555
1578096000000000000,NK,2000,DTW,FLL,-22.39226656298841
1578096000000000000,NK,2000,DTW,FLL,-22.39226656298841
1578182400000000000,NK,2000,DTW,FLL,-22.39226656298841
1578182400000000000,NK,2000,DTW,FLL,-22.39226656298841
1577836800000000000,G7,6224,DTW,GRR,-21.218230307856054
1577836800000000000,G7,6224,DTW,GRR,-21.218230307856054
1577923200000000000,OO,3782,DTW,GRR,-13.339470564728849
1577923200000000000,OO,3782,DTW,GRR,-13.339470564728849
1578009600000000000,OO,3782,DTW,GRR,-13.339470564728849
1578009600000000000,OO,3782,DTW,GRR,-13.339470564728849
1578096000000000000,OO,3782,DTW,GRR,-15.372746884525519
1578096000000000000,OO,3782,DTW,GRR,-15.372746884525519
1578182400000000000,OO,3782,DTW,GRR,-15.372746884525519
1578182400000000000,OO,3782,DTW,GRR,-15.372746884525519
1577836800000000000,G7,6228,DTW,EWR,41.2508990129777
1577836800000000000,G7,6228,DTW,EWR,41.2508990129777
1577836800000000000,EV,4104,DTW,EWR,29.609363576940993
1577836800000000000,EV,4104,DTW,EWR,29.609363576940993
1577923200000000000,EV,4104,DTW,EWR,27.34431984540811
1577923200000000000,EV,4104,DTW,EWR,27.34431984540811
1578009600000000000,EV,4104,DTW,EWR,27.34431984540811
1578009600000000000,EV,4104,DTW,EWR,27.34431984540811
1578096000000000000,EV,4104,DTW,EWR,9.46902228937415
1578096000000000000,EV,4104,DTW,EWR,9.46902228937415
1578182400000000000,EV,4104,DTW,EWR,9.46902228937415
1578182400000000000,EV,4104,DTW,EWR,9.46902228937415
1577836800000000000,OO,3023,DTW,ORD,39.03751573511011
1577836800000000000,AX,4602,DTW,ORD,23.188421122719458
1577923200000000000,OO,3023,DTW,ORD,45.75373464732528
1577923200000000000,OO,5511,DTW,ORD,23.491515235530937
1578009600000000000,OO,3023,DTW,ORD,42.43861131054574
1578009600000000000,OO,5511,DTW,ORD,20.17639189875139
1578096000000000000,OO,3101,DTW,ORD,16.488463829062308
1578096000000000000,OO,5511,DTW,ORD,18.083828292189985
1578182400000000000,OO,3023,DTW,ORD,41.862391641766855
1578182400000000000,OO,5511,DTW,ORD,18.083828292189985
1577836800000000000,OO,3631,DTW,LAN,-18.54555380947251
1577836800000000000,OO,3631,DTW,LAN,-18.54555380947251
1577836800000000000,OO,3733,DTW,SAT,-11.405407089914949
1577923200000000000,OO,3733,DTW,SAT,-15.981231465695117
1578009600000000000,OO,3733,DTW,SAT,-18.934863595733802
1578182400000000000,OO,3733,DTW,SAT,-24.11335246952674
1577836800000000000,OO,3738,DTW,MKE,-13.238998855764383
1577836800000000000,OO,3738,DTW,MKE,-13.238998855764383
1577923200000000000,OO,3738,DTW,MKE,-13.97576201692468
1577923200000000000,OO,3738,DTW,MKE,-13.97576201692468
1578009600000000000,OO,3738,DTW,MKE,-13.97576201692468
1578009600000000000,OO,3738,DTW,MKE,-13.97576201692468
1578096000000000000,OO,3738,DTW,MKE,-16.009038336721353
1578096000000000000,OO,3738,DTW,MKE,-16.009038336721353
1578182400000000000,OO,3738,DTW,MKE,-16.009038336721353
1578182400000000000,OO,3738,DTW,MKE,-16.009038336721353
1577836800000000000,OO,3763,DTW,IAH,-12.126118835703277
1577836800000000000,OO,3763,DTW,IAH,-12.126118835703277
1577923200000000000,OO,3763,DTW,IAH,-11.264853275117641
1577923200000000000,OO,3763,DTW,IAH,-11.264853275117641
1578009600000000000,OO,3763,DTW,IAH,-11.264853275117641
1578009600000000000,OO,3763,DTW,IAH,-11.264853275117641
1578096000000000000,OO,3763,DTW,IAH,-13.801463975128478
1578096000000000000,OO,3763,DTW,IAH,-13.801463975128478
1578182400000000000,OO,3763,DTW,IAH,-13.801463975128478
1578182400000000000,OO,3763,DTW,IAH,-13.801463975128478
1577836800000000000,OO,3792,DTW,ELM,-22.599345484459015
1577836800000000000,OO,3792,DTW,ELM,-22.599345484459015
1577923200000000000,OO,3635,DTW,ELM,-14.832494457436235
1577923200000000000,OO,3635,DTW,ELM,-14.832494457436235
1578009600000000000,OO,3635,DTW,ELM,-9.834953279222225
1578009600000000000,OO,3635,DTW,ELM,-9.834953279222225
1578096000000000000,OO,3635,DTW,ELM,-16.89296464765455
1578096000000000000,OO,3635,DTW,ELM,-16.89296464765455
1578182400000000000,OO,3635,DTW,ELM,-16.89296464765455
1578182400000000000,OO,3635,DTW,ELM,-16.89296464765455
1577836800000000000,OO,3799,DTW,SAT,-18.150582938333994
1577836800000000000,OO,3799,DTW,SAT,-18.150582938333994
1577923200000000000,OO,3799,DTW,SAT,-22.726407314114148
1577923200000000000,OO,3799,DTW,SAT,-22.726407314114148
1578009600000000000,OO,3799,DTW,SAT,-17.524670380684025
1578009600000000000,OO,3799,DTW,SAT,-17.524670380684025
1578096000000000000,OO,3799,DTW,SAT,-19.04101431846656
1578096000000000000,OO,3799,DTW,SAT,-19.04101431846656
1578182400000000000,OO,3799,DTW,SAT,-19.04101431846656
1578182400000000000,OO,3799,DTW,SAT,-19.04101431846656
1577836800000000000,OO,3804,DTW,CID,-9.215416741351461
1577836800000000000,OO,3804,DTW,CID,-9.215416741351461
1577836800000000000,OO,3804,DTW,CID,-9.215416741351461
1577923200000000000,OO,3804,DTW,CID,-19.35217647533925
1577923200000000000,OO,3804,DTW,CID,-19.35217647533925
1577923200000000000,OO,3804,DTW,CID,-19.35217647533925
1578009600000000000,OO,3804,DTW,CID,-19.35217647533925
1578009600000000000,OO,3804,DTW,CID,-19.35217647533925
1578009600000000000,OO,3804,DTW,CID,-19.35217647533925
1578096000000000000,OO,3804,DTW,CID,-21.385452795135922
1578096000000000000,OO,3804,DTW,CID,-21.385452795135922
1578096000000000000,OO,3804,DTW,CID,-21.385452795135922
1578182400000000000,OO,3804,DTW,CID,-21.385452795135922
1578182400000000000,OO,3804,DTW,CID,-21.385452795135922
1578182400000000000,OO,3804,DTW,CID,-21.385452795135922
1577836800000000000,OO,3920,DTW,ALB,-11.053099977465703
1577836800000000000,OO,3920,DTW,ALB,-11.053099977465703
1577923200000000000,OO,3920,DTW,ALB,-11.245272907926811
1577923200000000000,OO,3920,DTW,ALB,-11.245272907926811
1578009600000000000,OO,3920,DTW,ALB,-11.245272907926811
1578009600000000000,OO,3920,DTW,ALB,-11.245272907926811
1578182400000000000,OO,3920,DTW,ALB,-12.76161684570934
1578182400000000000,OO,3920,DTW,ALB,-12.76161684570934
1577836800000000000,OO,3972,DTW,MKE,-5.311947315042266
1577836800000000000,OO,3972,DTW,MKE,-5.311947315042266
1577923200000000000,OO,3972,DTW,MKE,-6.048710476202562
1577923200000000000,OO,3972,DTW,MKE,-6.048710476202562
1578009600000000000,OO,3972,DTW,MKE,-6.048710476202562
1578009600000000000,OO,3972,DTW,MKE,-6.048710476202562
1578096000000000000,OO,3972,DTW,MKE,-8.08198679599924
1578096000000000000,OO,3972,DTW,MKE,-8.08198679599924
1578182400000000000,OO,3972,DTW,MKE,-8.08198679599924
1578182400000000000,OO,3972,DTW,MKE,-8.08198679599924
1577836800000000000,OO,4023,DTW,AVP,-15.005685381204856
1577836800000000000,OO,4147,DTW,HPN,-12.92556416998935
1577836800000000000,OO,4147,DTW,HPN,-12.92556416998935
1577923200000000000,OO,4147,DTW,HPN,-13.475113363645733
1577923200000000000,OO,4147,DTW,HPN,-13.475113363645733
1578009600000000000,OO,4147,DTW,HPN,-10.885612923986404
1578009600000000000,OO,4147,DTW,HPN,-10.885612923986404
1578096000000000000,OO,4147,DTW,HPN,-21.153735636432103
1578096000000000000,OO,4147,DTW,HPN,-21.153735636432103
1578182400000000000,OO,4147,DTW,HPN,-21.153735636432103
1578182400000000000,OO,4147,DTW,HPN,-21.153735636432103
1577836800000000000,OO,4154,DTW,ORF,64.84070855387196
1577923200000000000,OO,4154,DTW,ORF,78.13525324458527
1578009600000000000,OO,4154,DTW,ORF,78.13525324458527
1578096000000000000,OO,4154,DTW,ORF,75.13667519358796
1578182400000000000,OO,4154,DTW,ORF,75.13667519358796
1577836800000000000,OO,4219,DTW,BGM,-18.6736509075684
1577923200000000000,OO,4219,DTW,BGM,-19.223200101224798
1578009600000000000,OO,4219,DTW,BGM,-19.223200101224798
1578182400000000000,OO,4219,DTW,BGM,-21.759810801235638
1577836800000000000,OO,4220,DTW,SCE,60.323132309760425
1578096000000000000,OO,4220,DTW,SCE,53.36059913726162
1577836800000000000,OO,4232,DTW,ITH,43.33796728657831
1577923200000000000,OO,4232,DTW,ITH,35.05196865191682
1578009600000000000,OO,4232,DTW,ITH,39.975474691418356
1578096000000000000,OO,4232,DTW,ITH,32.299735090021834
1577836800000000000,OO,4239,DTW,ITH,-22.083355991836243
1577836800000000000,OO,4245,DTW,PLN,39.965175349688806
1577923200000000000,OO,4245,DTW,PLN,40.826440910274435
1578009600000000000,OO,4245,DTW,PLN,40.826440910274435
1578096000000000000,OO,4245,DTW,PLN,38.28983021026359
1577836800000000000,OO,4260,DTW,BGM,-10.34798597899503
1578096000000000000,OO,4260,DTW,BGM,-11.897417076987029
1577836800000000000,OO,4324,DTW,SCE,-18.126290678725557
1577923200000000000,OO,4324,DTW,SCE,-19.720075627329955
1578009600000000000,OO,4324,DTW,SCE,-18.573737979275773
1578096000000000000,OO,4324,DTW,SCE,-21.513028743508332
1577836800000000000,OO,4325,DTW,ABE,-16.049528685155867
1577923200000000000,OO,4325,DTW,ABE,-16.772031239119087
1578009600000000000,OO,4325,DTW,ABE,-16.772031239119087
1578182400000000000,OO,4325,DTW,ABE,-18.165369326745253
1577836800000000000,OO,4327,DTW,MLI,-19.180566366136663
1577923200000000000,OO,4327,DTW,MLI,-24.82107886377433
1578009600000000000,OO,4327,DTW,MLI,-24.82107886377433
1578182400000000000,OO,4327,DTW,MLI,-26.33742280155686
1577836800000000000,OO,4454,DTW,SBN,39.2907314619323
1577923200000000000,OO,4454,DTW,SBN,46.558315343141906
1578009600000000000,OO,4454,DTW,SBN,43.243192006362364
1578096000000000000,OO,4454,DTW,SBN,41.72684806857983
1578182400000000000,OO,4454,DTW,SBN,41.72684806857983
1577836800000000000,OO,5385,DTW,IAD,-8.065834552749925
1577923200000000000,OO,5385,DTW,IAD,-8.615383746406302
1578009600000000000,OO,5385,DTW,IAD,-8.615383746406302
1578096000000000000,OO,5385,DTW,IAD,-10.800342425718286
1578182400000000000,OO,5385,DTW,IAD,-10.800342425718286
1577836800000000000,YX,4708,DTW,LGA,56.728078233801625
1577836800000000000,YX,4708,DTW,LGA,56.728078233801625
1577923200000000000,YX,4708,DTW,LGA,56.17852904014526
1577923200000000000,YX,4708,DTW,LGA,56.17852904014526
1578009600000000000,YX,4708,DTW,LGA,51.71868922633849
1578009600000000000,YX,4708,DTW,LGA,51.71868922633849
1578182400000000000,YX,4708,DTW,LGA,50.202345288555954
1578182400000000000,YX,4708,DTW,LGA,50.202345288555954
1577836800000000000,YX,5905,DTW,CMH,-30.156439010791743
1577923200000000000,YX,5905,DTW,CMH,-29.158456731228924
1578009600000000000,YX,5905,DTW,CMH,-29.158456731228924
1578182400000000000,YX,5905,DTW,CMH,-31.25102033779034
1577836800000000000,YX,5923,DTW,MCI,72.95234002181853
1578096000000000000,YX,5923,DTW,MCI,44.79562913668327
1578182400000000000,YX,5923,DTW,MCI,44.79562913668327
1577836800000000000,YX,5990,DTW,PHL,16.12011857640425
1577836800000000000,YX,5996,DTW,MCI,-13.4511652532682
1577836800000000000,YX,5996,DTW,MCI,-13.4511652532682
1577836800000000000,NK,622,DTW,MCI,-3.5328576723226166
1577836800000000000,NK,622,DTW,MCI,-3.5328576723226166
1577923200000000000,NK,622,DTW,MCI,-22.48438174554161
1577923200000000000,NK,622,DTW,MCI,-22.48438174554161
1578009600000000000,NK,622,DTW,MCI,-30.0700421284124
1578009600000000000,NK,622,DTW,MCI,-30.0700421284124
1578096000000000000,NK,622,DTW,MCI,-29.982515665798648
1578096000000000000,NK,622,DTW,MCI,-29.982515665798648
1578182400000000000,NK,622,DTW,MCI,-29.982515665798648
1578182400000000000,NK,622,DTW,MCI,-29.982515665798648
1577836800000000000,YX,5999,DTW,CLT,-15.328411546815094
1577836800000000000,AA,642,DTW,CLT,-7.851948304374462
1577923200000000000,AA,642,DTW,CLT,-10.618020155177511
1578009600000000000,AA,642,DTW,CLT,-16.22419761703845
1578096000000000000,DL,1239,DTW,CLT,-12.700278108419731
1577836800000000000,9E,5395,DTW,DSM,16.80383716177711
1577923200000000000,9E,5395,DTW,DSM,16.5991809256929
1578009600000000000,9E,5395,DTW,DSM,17.74551857374708
1578096000000000000,9E,5395,DTW,DSM,14.806227809514532
1578182400000000000,9E,5395,DTW,DSM,14.806227809514532
1577836800000000000,9E,5460,DTW,DAY,37.43739379839477
1577836800000000000,9E,5460,DTW,DAY,37.43739379839477
1577836800000000000,9E,5460,DTW,DAY,37.43739379839477
1577923200000000000,9E,5460,DTW,DAY,51.48823477150372
1577923200000000000,9E,5460,DTW,DAY,51.48823477150372
1577923200000000000,9E,5460,DTW,DAY,51.48823477150372
1578009600000000000,9E,5460,DTW,DAY,51.48823477150372
1578009600000000000,9E,5460,DTW,DAY,51.48823477150372
1578009600000000000,9E,5460,DTW,DAY,51.48823477150372
1578096000000000000,9E,5460,DTW,DAY,49.97189083372118
1578096000000000000,9E,5460,DTW,DAY,49.97189083372118
1578096000000000000,9E,5460,DTW,DAY,49.97189083372118
1578182400000000000,9E,5460,DTW,DAY,49.97189083372118
1578182400000000000,9E,5460,DTW,DAY,49.97189083372118
1578182400000000000,9E,5460,DTW,DAY,49.97189083372118
1577836800000000000,9E,5062,DTW,TYS,-15.888239663439375
1577923200000000000,9E,5062,DTW,TYS,-15.41163340837813
1578096000000000000,9E,5062,DTW,TYS,-17.948244108388963
1578182400000000000,9E,5062,DTW,TYS,-17.948244108388963
1577836800000000000,9E,5071,DTW,MDT,-15.88389058654846
1578096000000000000,9E,4885,DTW,MDT,-8.800294284719387
1577836800000000000,9E,5072,DTW,CWA,-13.166681679774804
1578096000000000000,9E,5072,DTW,CWA,-15.111659876097871
1577836800000000000,9E,5104,DTW,RIC,22.055927725453813
1577836800000000000,9E,5104,DTW,RIC,22.055927725453813
1577836800000000000,9E,5104,DTW,RIC,22.055927725453813
1577836800000000000,9E,5104,DTW,RIC,22.055927725453813
1577923200000000000,9E,5104,DTW,RIC,21.506378531797424
1577923200000000000,9E,5104,DTW,RIC,21.506378531797424
1577923200000000000,9E,5104,DTW,RIC,21.506378531797424
1577923200000000000,9E,5104,DTW,RIC,21.506378531797424
1578009600000000000,9E,5104,DTW,RIC,21.506378531797424
1578009600000000000,9E,5104,DTW,RIC,21.506378531797424
1578009600000000000,9E,5104,DTW,RIC,21.506378531797424
1578009600000000000,9E,5104,DTW,RIC,21.506378531797424
1578182400000000000,9E,5104,DTW,RIC,19.990034594014894
1578182400000000000,9E,5104,DTW,RIC,19.990034594014894
1578182400000000000,9E,5104,DTW,RIC,19.990034594014894
1578182400000000000,9E,5104,DTW,RIC,19.990034594014894
1577836800000000000,AA,196,DTW,PHX,-16.601158493385682
1577836800000000000,AA,196,DTW,PHX,-16.601158493385682
1577836800000000000,AA,196,DTW,PHX,-16.601158493385682
1577923200000000000,AA,442,DTW,PHX,-15.538974969725691
1577923200000000000,AA,442,DTW,PHX,-15.538974969725691
1577923200000000000,AA,442,DTW,PHX,-15.538974969725691
1577923200000000000,DL,2284,DTW,PHX,-7.213934696146189
1577923200000000000,DL,2284,DTW,PHX,-7.213934696146189
1577923200000000000,DL,2284,DTW,PHX,-7.213934696146189
1578009600000000000,DL,2284,DTW,PHX,-3.923370154546222
1578009600000000000,DL,2284,DTW,PHX,-3.923370154546222
1578009600000000000,DL,2284,DTW,PHX,-3.923370154546222
1578009600000000000,AA,196,DTW,PHX,-19.540833100933305
1578009600000000000,AA,196,DTW,PHX,-19.540833100933305
1578009600000000000,AA,196,DTW,PHX,-19.540833100933305
1578096000000000000,AA,196,DTW,PHX,-21.05717703871583
1578096000000000000,AA,196,DTW,PHX,-21.05717703871583
1578096000000000000,AA,196,DTW,PHX,-21.05717703871583
1578096000000000000,DL,2284,DTW,PHX,-5.4397140923287575
1578096000000000000,DL,2284,DTW,PHX,-5.4397140923287575
1578096000000000000,DL,2284,DTW,PHX,-5.4397140923287575
1578182400000000000,DL,2284,DTW,PHX,-5.4397140923287575
1578182400000000000,DL,2284,DTW,PHX,-5.4397140923287575
1578182400000000000,DL,2284,DTW,PHX,-5.4397140923287575
1577836800000000000,AA,315,DTW,DFW,-16.93315360778479
1577836800000000000,AA,315,DTW,DFW,-16.93315360778479
1577923200000000000,AA,315,DTW,DFW,-16.07188804719916
1577923200000000000,AA,315,DTW,DFW,-16.07188804719916
1578009600000000000,AA,315,DTW,DFW,-16.07188804719916
1578009600000000000,AA,315,DTW,DFW,-16.07188804719916
1578096000000000000,AA,315,DTW,DFW,-17.588231984981697
1578096000000000000,AA,315,DTW,DFW,-17.588231984981697
1578182400000000000,AA,315,DTW,DFW,-17.588231984981697
1578182400000000000,AA,315,DTW,DFW,-17.588231984981697
1577836800000000000,AA,1146,DTW,DFW,64.55775796065308
1577836800000000000,AA,1146,DTW,DFW,64.55775796065308
1577923200000000000,AA,1146,DTW,DFW,47.4738323086407
1577923200000000000,AA,1146,DTW,DFW,47.4738323086407
1578009600000000000,AA,1146,DTW,DFW,56.083162823969914
1578009600000000000,AA,1146,DTW,DFW,56.083162823969914
1578096000000000000,AA,1146,DTW,DFW,46.29269233911682
1578096000000000000,AA,1146,DTW,DFW,46.29269233911682
1578182400000000000,AA,1146,DTW,DFW,46.29269233911682
1578182400000000000,AA,1146,DTW,DFW,46.29269233911682
1577836800000000000,NK,337,DTW,MCO,-19.718633342443166
1577836800000000000,DL,1061,DTW,MCO,-9.401294647460325
1577923200000000000,DL,1061,DTW,MCO,-8.94478314347754
1577923200000000000,NK,337,DTW,MCO,-20.845684175014085
1578009600000000000,DL,1061,DTW,MCO,-8.94478314347754
1578009600000000000,NK,337,DTW,MCO,-20.845684175014085
1578096000000000000,NK,337,DTW,MCO,-16.724695231580686
1578096000000000000,DL,1061,DTW,MCO,-11.037346750038951
1578182400000000000,DL,1061,DTW,MCO,-11.037346750038951
1578182400000000000,NK,337,DTW,MCO,-16.724695231580686
1577836800000000000,NK,347,DTW,LGA,-18.53023079583685
1577836800000000000,NK,347,DTW,LGA,-18.53023079583685
1577923200000000000,DL,2231,DTW,LGA,-23.86136104167284
1577923200000000000,DL,2231,DTW,LGA,-23.86136104167284
1577923200000000000,NK,347,DTW,LGA,-19.01229038401912
1577923200000000000,NK,347,DTW,LGA,-19.01229038401912
1578009600000000000,DL,2231,DTW,LGA,-21.2296961457464
1578009600000000000,DL,2231,DTW,LGA,-21.2296961457464
1578009600000000000,NK,347,DTW,LGA,-23.472130197825887
1578009600000000000,NK,347,DTW,LGA,-23.472130197825887
1578096000000000000,NK,347,DTW,LGA,-24.988474135608417
1578096000000000000,NK,347,DTW,LGA,-24.988474135608417
1578096000000000000,DL,2231,DTW,LGA,-22.74604008352893
1578096000000000000,DL,2231,DTW,LGA,-22.74604008352893
1578182400000000000,DL,2231,DTW,LGA,-22.74604008352893
1578182400000000000,DL,2231,DTW,LGA,-22.74604008352893
1578182400000000000,NK,347,DTW,LGA,-27.927798142545814
1578182400000000000,NK,347,DTW,LGA,-27.927798142545814
1577836800000000000,NK,567,DTW,ATL,-28.575226780042904
1577836800000000000,NK,567,DTW,ATL,-28.575226780042904
1577836800000000000,NK,567,DTW,ATL,-28.575226780042904
1577836800000000000,NK,567,DTW,ATL,-28.575226780042904
1577923200000000000,NK,567,DTW,ATL,-18.403139209671185
1577923200000000000,NK,567,DTW,ATL,-18.403139209671185
1577923200000000000,NK,567,DTW,ATL,-18.403139209671185
1577923200000000000,NK,567,DTW,ATL,-18.403139209671185
1578009600000000000,NK,567,DTW,ATL,-19.773186347503344
1578009600000000000,NK,567,DTW,ATL,-19.773186347503344
1578009600000000000,NK,567,DTW,ATL,-19.773186347503344
1578009600000000000,NK,567,DTW,ATL,-19.773186347503344
1578096000000000000,NK,567,DTW,ATL,-22.764074622681207
